date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:28:20	38135/38135	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2004:14:47%20GMT	https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/index-2.html	(from )
10:28:21	245/245	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Aug%202022%2003:28:21%20GMT	https://themeforest.wprealizer.com/robots.txt		(from )
10:28:21	1422/1422	---M--	200	added ('OK')	image/png	etag:%22625e373c-58e%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/favicon.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/favicon.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:21	80446/80446	---MCZ	200	added ('OK')	text/css	etag:W/%22625e373a-13a3e%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/css/bootstrap-icons.css	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/css/bootstrap-icons.css	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:21	59122/59122	---MCZ	200	added ('OK')	text/css	etag:W/%22625e373a-e6f2%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/css/animate.css	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/css/animate.css	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:21	15561/15561	---MCZ	200	added ('OK')	text/css	etag:W/%22625e373b-3cc9%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/css/swiper-bundle.min.css	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/css/swiper-bundle.min.css	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:22	154875/154875	---MCZ	200	added ('OK')	text/css	etag:W/%22625e373b-25cfb%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/css/bootstrap.min.css	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/css/bootstrap.min.css	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:22	98981/98981	---MCZ	200	added ('OK')	text/css	etag:W/%22625e373a-182a5%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/css/style.css	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/css/style.css	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:22	10954/10954	---MCZ	200	added ('OK')	text/css	etag:W/%22625e3739-2aca%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/css/responsive.css	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/css/responsive.css	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:22	2087/2087	---M--	200	added ('OK')	image/png	etag:%22625e373c-827%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/sassto-fav-big.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/sassto-fav-big.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:23	35162/35162	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2004:14:47%20GMT	https://themeforest.wprealizer.com/preview-saasto/sassto/index.html	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/index.html	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:23	3733/3733	---M--	200	added ('OK')	image/png	etag:%22625e373c-e95%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/logo-v2.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/logo-v2.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:23	37932/37932	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2004:14:48%20GMT	https://themeforest.wprealizer.com/preview-saasto/sassto/index-3.html	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/index-3.html	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:23	30110/30110	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2004:14:47%20GMT	https://themeforest.wprealizer.com/preview-saasto/sassto/about.html	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/about.html	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:23	32570/32570	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2004:14:47%20GMT	https://themeforest.wprealizer.com/preview-saasto/sassto/service.html	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/service.html	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:24	25946/25946	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2004:14:47%20GMT	https://themeforest.wprealizer.com/preview-saasto/sassto/service-details.html	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/service-details.html	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:24	26075/26075	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2004:14:46%20GMT	https://themeforest.wprealizer.com/preview-saasto/sassto/blog.html	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/blog.html	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:24	24682/24682	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2004:14:47%20GMT	https://themeforest.wprealizer.com/preview-saasto/sassto/blog-details.html	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/blog-details.html	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:24	17819/17819	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2004:14:46%20GMT	https://themeforest.wprealizer.com/preview-saasto/sassto/contact.html	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/contact.html	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:25	8599/8599	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2004:14:47%20GMT	https://themeforest.wprealizer.com/preview-saasto/sassto/login.html	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/login.html	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:25	8759/8759	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2004:14:47%20GMT	https://themeforest.wprealizer.com/preview-saasto/sassto/signup.html	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/signup.html	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:25	180187/180187	---M--	200	added ('OK')	image/png	etag:%22625e374f-2bfdb%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/hero/hero-mobil-screen.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/hero/hero-mobil-screen.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:25	31726/31726	---M--	200	added ('OK')	image/png	etag:%22625e375e-7bee%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/hero-two-ball.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/hero-two-ball.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:25	34874/34874	---M--	200	added ('OK')	image/png	etag:%22625e375f-883a%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/hero-two-sheet.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/hero-two-sheet.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:26	920/920	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625e3760-398%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/text-cuntom-underline.svg	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/text-cuntom-underline.svg	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:26	21486/21486	---M--	200	added ('OK')	image/png	etag:%22625e375d-53ee%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/3d_rocket.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/3d_rocket.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:26	12147/12147	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625e374f-2f73%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/task-list-icon.svg	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/task-list-icon.svg	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:26	4371/4371	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625e374e-1113%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/bell-icon.svg	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/bell-icon.svg	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:27	4882/4882	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625e374e-1312%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/agenda-icon.svg	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/agenda-icon.svg	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:27	56654/56654	---M--	200	added ('OK')	image/png	etag:%22625e3756-dd4e%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-two-main-screen.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-two-main-screen.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:27	39510/39510	---M--	200	added ('OK')	image/png	etag:%22625e375d-9a56%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/feature-sheet.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/feature-sheet.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:27	3839/3839	---M--	200	added ('OK')	image/png	etag:%22625e3757-eff%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-two-screen-one.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-two-screen-one.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:27	5952/5952	---M--	200	added ('OK')	image/png	etag:%22625e3757-1740%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-two-screen-two.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-two-screen-two.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:28	3662/3662	---M--	200	added ('OK')	image/png	etag:%22625e3757-e4e%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-two-screen-three.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-two-screen-three.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:28	3169/3169	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625e374f-c61%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/tracker-icon.svg	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/tracker-icon.svg	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:28	3591/3591	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625e374f-e07%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/dashbord-icon.svg	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/dashbord-icon.svg	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:28	2499/2499	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625e374e-9c3%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/calendar-icon-2.svg	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/calendar-icon-2.svg	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:28	74674/74674	---M--	200	added ('OK')	image/png	etag:%22625e375d-123b2%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/3D-focus.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/3D-focus.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:29	62434/62434	---M--	200	added ('OK')	image/png	etag:%22625e375d-f3e2%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/3d-bord.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/3d-bord.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:29	3319/3319	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625e374f-cf7%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/min-icon-xl.svg	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/min-icon-xl.svg	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:29	1543/1543	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625e374f-607%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/hourglass-icon-xl.svg	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/hourglass-icon-xl.svg	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:29	1033/1033	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625e3750-409%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/wallet-icon-xl.svg	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/Icons/wallet-icon-xl.svg	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:29	15362/15362	---M--	200	added ('OK')	image/png	etag:%22625e3756-3c02%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-three-screen-one.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-three-screen-one.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:30	22879/22879	---M--	200	added ('OK')	image/png	etag:%22625e3757-595f%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-three-screen-two.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-three-screen-two.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:30	84998/84998	---M--	200	added ('OK')	image/png	etag:%22625e3757-14c06%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-three-screen-three.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/feature-three-screen-three.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:30	32632/32632	---M--	200	added ('OK')	image/png	etag:%22625e375d-7f78%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/3d-joy-icon.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/3d-joy-icon.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:30	53360/53360	---M--	200	added ('OK')	image/png	etag:%22625e375d-d070%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/3d-hourbox.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/3d-hourbox.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:31	3885/3885	---M--	200	added ('OK')	image/png	etag:%22625e374c-f2d%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/client-logo/client-one.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/client-logo/client-one.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:31	4110/4110	---M--	200	added ('OK')	image/png	etag:%22625e374c-100e%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/client-logo/client-three.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/client-logo/client-three.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:31	6132/6132	---M--	200	added ('OK')	image/png	etag:%22625e374b-17f4%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/client-logo/client-five.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/client-logo/client-five.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:31	8841/8841	---M--	200	added ('OK')	image/png	etag:%22625e374c-2289%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/client-logo/client-two.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/client-logo/client-two.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:31	7508/7508	---M--	200	added ('OK')	image/png	etag:%22625e374b-1d54%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/client-logo/client-four.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/client-logo/client-four.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:32	73971/73971	---M--	200	added ('OK')	image/png	etag:%22625e3760-120f3%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/testi-thumb-man-1.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/shapes/testi-thumb-man-1.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:32	72229/72229	---M--	200	added ('OK')	image/png	etag:%22625e3755-11a25%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/download-app-screen.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/screen/download-app-screen.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:32	3790/3790	---M--	200	added ('OK')	image/png	etag:%22625e373c-ece%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/logo.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/logo.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:32	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%22625e373f-15d9d%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/js/jquery-3.6.0.min.js	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/js/jquery-3.6.0.min.js	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:33	78743/78743	---MCZ	200	added ('OK')	application/javascript	etag:W/%22625e373e-13397%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/js/bootstrap.bundle.min.js	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/js/bootstrap.bundle.min.js	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:33	135167/135167	---MCZ	200	added ('OK')	application/javascript	etag:W/%22625e373e-20fff%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/js/swiper-bundle.min.js	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/js/swiper-bundle.min.js	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:34	8182/8182	---MCZ	200	added ('OK')	application/javascript	etag:W/%22625e373f-1ff6%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/js/wow.min.js	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/js/wow.min.js	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:34	6270/6270	---MCZ	200	added ('OK')	application/javascript	etag:W/%22625e373d-187e%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/js/main.js	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/js/main.js	(from https://themeforest.wprealizer.com/preview-saasto/sassto/index-2.html)
10:28:34	102536/102536	---M--	200	added ('OK')	application/font-woff2	etag:%22625e373d-19088%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/fonts/bootstrap-icons.woff2	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/fonts/bootstrap-icons.woff2	(from https://themeforest.wprealizer.com/preview-saasto/sassto/assets/css/bootstrap-icons.css)
10:28:35	137124/137124	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22625e373c-217a4%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/fonts/bootstrap-icons.woff	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/fonts/bootstrap-icons.woff	(from https://themeforest.wprealizer.com/preview-saasto/sassto/assets/css/bootstrap-icons.css)
10:28:35	264588/264588	---M--	200	added ('OK')	image/png	etag:%22625e3744-4098c%22	https://themeforest.wprealizer.com/preview-saasto/sassto/assets/images/backgrounds/home-bg-one.png	C:/Users/dato/Desktop/sxdvgbsdfh/themeforest.wprealizer.com/preview-saasto/sassto/assets/images/backgrounds/home-bg-one.png	(from https://themeforest.wprealizer.com/preview-saasto/sassto/assets/css/style.css)
